invoice_line_id,invoice_id,invoice_date,invoice_status,quantity,unit_price,discount,gross_amount,discount_amount,net_amount_local,revenue_usd,cost_total,profit_local,profit_usd,currency,rate_to_usd,customer_id,customer_name,customer_type,customer_country,customer_signup_date,product_id,product_name,product_category,cost_price,region,region_country,invoice_year,invoice_month,invoice_quarter,invoice_day_of_week,invoice_month_name,invoice_day_name
L0004975,INV001427,2024-11-07,Paid,9,669,0.05,6021,301.05,5719.95,6320.54,0,5719.95,6320.54,EUR,1.105,C0240,Customer_240,Test,USA,2020-01-15,P024,Product_24,Accessories,0,WEST,null,2024,11,4,5,November,Thursday
L0004988,INV001431,2023-10-01,Cancelled,9,325,0.05,2925,146.25,2778.75,31.96,0,2778.75,31.96,INR,0.0115,C0147,Customer_147,Test,USA,2022-02-27,P059,Product_59,Accessories,0,SOUTH,null,2023,10,4,1,October,Sunday
L0004996,INV001433,2023-06-03,Cancelled,2,631,0,1262,0,1262,1262,512,750,750,USD,1,C0099,Customer_99,Retail,UNKNOWN,2023-11-10,P025,Product_25,Electronics,256,SOUTH,null,2023,6,2,7,June,Saturday
L0005045,INV001447,2023-10-12,Cancelled,10,950,0,9500,0,9500,10718.85,3070,6430,7254.97,EUR,1.1283,C0075,Customer_75,Corporate,INDIA,2022-07-17,P019,Product_19,Accessories,307,WEST,null,2023,10,4,5,October,Thursday
L0005047,INV001447,2023-10-12,Cancelled,7,149,0.05,1043,52.15,990.85,1117.98,1806,-815.15,-919.73,EUR,1.1283,C0075,Customer_75,Corporate,INDIA,2022-07-17,P004,Product_4,Electronics,258,WEST,null,2023,10,4,5,October,Thursday
L0005060,INV001450,2024-10-16,Paid,2,418,0.1,836,83.6,752.4,9.25,666,86.4,1.06,INR,0.0123,C0186,Customer_186,Retail,USA,2022-12-22,P048,Product_48,Electronics,333,NORTH,null,2024,10,4,4,October,Wednesday
L0005076,INV001454,2023-02-04,Open,9,474,0,4266,0,4266,4266,981,3285,3285,USD,1,C0141,Customer_141,Test,UNKNOWN,2023-07-09,P051,Product_51,Electronics,109,WEST,null,2023,2,1,7,February,Saturday
L0005091,INV001458,2024-12-12,Open,9,696,0.05,6264,313.2,5950.8,5950.8,3186,2764.8,2764.8,USD,1,C0015,Customer_15,Corporate,USA,2020-03-02,P027,Product_27,Electronics,354,SOUTH,null,2024,12,4,5,December,Thursday
L0005095,INV001459,2024-10-18,Paid,5,480,0.1,2400,240,2160,2160,1705,455,455,USD,1,C0070,Customer_70,Retail,USA,2020-06-12,P026,Product_26,Accessories,341,WEST,null,2024,10,4,6,October,Friday
L0005113,INV001463,2023-06-27,Paid,8,411,0.05,3288,164.4,3123.6,3372.86,2664,459.6,496.28,EUR,1.0798,C0299,Customer_299,Corporate,USA,2020-07-19,P048,Product_48,Electronics,333,EAST,null,2023,6,2,3,June,Tuesday
L0005137,INV001470,2024-04-09,Paid,10,771,0,7710,0,7710,7710,3000,4710,4710,USD,1,C0254,Customer_254,Retail,USA,2022-09-21,P057,Product_57,Electronics,300,SOUTH,null,2024,4,2,3,April,Tuesday
L0005156,INV001475,2024-09-24,Open,5,843,0.1,4215,421.5,3793.5,3793.5,375,3418.5,3418.5,USD,1,C0231,Customer_231,Test,UNKNOWN,2021-04-05,P018,Product_18,Unknown,75,EAST,null,2024,9,3,3,September,Tuesday
L0005208,INV001489,2024-07-23,Paid,5,738,0.1,3690,369,3321,3321,2495,826,826,USD,1,C0226,Customer_226,Corporate,INDIA,2022-06-16,P050,Product_50,Electronics,499,SOUTH,null,2024,7,3,3,July,Tuesday
L0005222,INV001494,2023-04-26,Paid,2,613,0.1,1226,122.6,1103.4,1103.4,318,785.4,785.4,USD,1,C0076,Customer_76,Corporate,INDIA,2023-07-25,P005,Product_5,Electronics,159,EAST,null,2023,4,2,4,April,Wednesday
L0005244,INV001499,2024-01-18,Paid,10,974,0.1,9740,974,8766,8766,1590,7176,7176,USD,1,C0239,Customer_239,Test,INDIA,2021-03-27,P005,Product_5,Electronics,159,EAST,null,2024,1,1,5,January,Thursday
L0005258,INV001504,2024-07-14,Cancelled,6,339,0,2034,0,2034,2034,2496,-462,-462,USD,1,C0196,Customer_196,Corporate,UNKNOWN,2020-04-28,P032,Product_32,Electronics,416,WEST,null,2024,7,3,1,July,Sunday
L0005276,INV001509,2024-11-12,Open,0,698,0.05,0,0,0,0,0,0,0,EUR,1.1075,C0050,Customer_50,Corporate,INDIA,2020-03-29,P059,Product_59,Accessories,0,SOUTH,null,2024,11,4,3,November,Tuesday
L0005277,INV001510,2024-04-01,Open,8,599,0,4792,0,4792,5488.76,1464,3328,3811.89,EUR,1.1454,C0199,Customer_199,Corporate,USA,2020-06-10,P031,Product_31,Electronics,183,EAST,null,2024,4,2,2,April,Monday
L0005295,INV001518,2024-06-09,Open,9,769,0.05,6921,346.05,6574.95,78.24,783,5791.95,68.92,INR,0.0119,C0056,Customer_56,Test,USA,2020-06-10,P039,Product_39,Electronics,87,WEST,null,2024,6,2,1,June,Sunday
L0005330,INV001527,2023-01-14,Open,9,819,0.05,7371,368.55,7002.45,88.93,1755,5247.45,66.64,INR,0.0127,C0088,Customer_88,Retail,INDIA,2023-06-01,P043,Product_43,Accessories,195,WEST,null,2023,1,1,7,January,Saturday
L0005358,INV001536,2024-04-27,Paid,0,551,0.1,0,0,0,0,0,0,0,EUR,1.0504,C0011,Customer_11,Test,INDIA,2020-06-27,P032,Product_32,Electronics,416,SOUTH,null,2024,4,2,7,April,Saturday
L0005386,INV001544,2024-12-15,Cancelled,9,984,0,8856,0,8856,8856,3051,5805,5805,USD,1,C0224,Customer_224,Corporate,INDIA,2023-08-23,P030,Product_30,Accessories,339,SOUTH,null,2024,12,4,1,December,Sunday
L0005397,INV001547,2023-05-15,Open,9,600,0.05,5400,270,5130,63.61,3186,1944,24.11,INR,0.0124,C0151,Customer_151,Corporate,INDIA,2022-12-19,P027,Product_27,Electronics,354,WEST,null,2023,5,2,2,May,Monday
L0005436,INV001560,2024-10-07,Paid,5,898,0.05,4490,224.5,4265.5,4265.5,2315,1950.5,1950.5,USD,1,C0061,Customer_61,Corporate,INDIA,2022-01-10,P046,Product_46,Electronics,463,EAST,null,2024,10,4,2,October,Monday
L0005442,INV001561,2023-10-27,Paid,8,683,0.05,5464,273.2,5190.8,66.96,3440,1750.8,22.59,INR,0.0129,C0227,Customer_227,Corporate,USA,2022-11-25,P052,Product_52,Accessories,430,WEST,null,2023,10,4,6,October,Friday
L0005462,INV001566,2024-10-06,Paid,3,912,0,2736,0,2736,2736,1017,1719,1719,USD,1,C0126,Customer_126,Retail,INDIA,2023-01-08,P030,Product_30,Accessories,339,WEST,null,2024,10,4,1,October,Sunday
L0005465,INV001567,2023-05-22,Open,6,875,0.1,5250,525,4725,5061.42,2778,1947,2085.63,EUR,1.0712,C0220,Customer_220,Retail,INDIA,2023-12-31,P046,Product_46,Electronics,463,WEST,null,2023,5,2,2,May,Monday
L0005511,INV001580,2023-01-24,Paid,5,420,0,2100,0,2100,23.73,435,1665,18.81,INR,0.0113,C0015,Customer_15,Corporate,USA,2020-03-02,P039,Product_39,Electronics,87,EAST,null,2023,1,1,3,January,Tuesday
L0005537,INV001587,2024-01-05,Open,1,637,0.1,637,63.7,573.3,573.3,228,345.3,345.3,USD,1,C0233,Customer_233,Test,INDIA,2021-11-23,P041,Product_41,Accessories,228,SOUTH,null,2024,1,1,6,January,Friday
L0005545,INV001589,2023-05-14,Paid,1,552,0.05,552,27.6,524.4,524.4,341,183.4,183.4,USD,1,C0244,Customer_244,Corporate,USA,2020-04-30,P026,Product_26,Accessories,341,WEST,null,2023,5,2,1,May,Sunday
L0005547,INV001590,2024-01-14,Cancelled,1,440,0.1,440,44,396,420.83,0,396,420.83,EUR,1.0627,C0270,Customer_270,Retail,INDIA,2021-12-26,P028,Product_28,Electronics,0,WEST,null,2024,1,1,1,January,Sunday
L0005558,INV001594,2023-05-13,Paid,6,329,0.05,1974,98.7,1875.3,21.19,1110,765.3,8.65,INR,0.0113,C0263,Customer_263,Test,USA,2022-08-26,P008,Product_8,Electronics,185,NORTH,null,2023,5,2,7,May,Saturday
L0005562,INV001594,2023-05-13,Paid,4,134,0.05,536,26.8,509.2,5.75,1944,-1434.8,-16.21,INR,0.0113,C0263,Customer_263,Test,USA,2022-08-26,P056,Product_56,Electronics,486,NORTH,null,2023,5,2,7,May,Saturday
L0005580,INV001599,2024-05-12,Open,7,764,0,5348,0,5348,5348,0,5348,5348,USD,1,C0015,Customer_15,Corporate,USA,2020-03-02,P059,Product_59,Accessories,0,SOUTH,null,2024,5,2,1,May,Sunday
L0005671,INV001627,2024-08-04,Paid,4,218,0,872,0,872,972.45,436,436,486.23,EUR,1.1152,C0209,Customer_209,Retail,USA,2023-01-30,P051,Product_51,Electronics,109,NORTH,null,2024,8,3,1,August,Sunday
L0005695,INV001634,2023-04-02,Paid,9,982,0,8838,0,8838,106.94,2790,6048,73.18,INR,0.0121,C0203,Customer_203,Retail,INDIA,2020-05-21,P021,Product_21,Accessories,310,NORTH,null,2023,4,2,1,April,Sunday
L0005698,INV001634,2023-04-02,Paid,5,526,0.05,2630,131.5,2498.5,30.23,0,2498.5,30.23,INR,0.0121,C0203,Customer_203,Retail,INDIA,2020-05-21,P029,Product_29,Accessories,0,NORTH,null,2023,4,2,1,April,Sunday
L0005703,INV001636,2024-11-29,Open,8,512,0,4096,0,4096,46.28,2048,2048,23.14,INR,0.0113,C0176,Customer_176,Retail,INDIA,2023-07-04,P025,Product_25,Electronics,256,EAST,null,2024,11,4,6,November,Friday
L0005715,INV001641,2024-07-23,Paid,2,915,0.1,1830,183,1647,1741.37,682,965,1020.29,EUR,1.0573,C0251,Customer_251,Test,USA,2021-05-02,P026,Product_26,Accessories,341,NORTH,null,2024,7,3,3,July,Tuesday
L0005746,INV001651,2024-08-25,Paid,3,805,0.1,2415,241.5,2173.5,25.86,240,1933.5,23.01,INR,0.0119,C0066,Customer_66,Corporate,USA,2020-04-03,P006,Product_6,Electronics,80,NORTH,null,2024,8,3,1,August,Sunday
L0005753,INV001653,2024-11-25,Open,3,779,0.05,2337,116.85,2220.15,26.64,1458,762.15,9.15,INR,0.012,C0012,Customer_12,Test,INDIA,2023-04-24,P056,Product_56,Electronics,486,EAST,null,2024,11,4,2,November,Monday
L0005770,INV001656,2024-05-22,Paid,8,962,0.05,7696,384.8,7311.2,84.08,2272,5039.2,57.95,INR,0.0115,C0186,Customer_186,Retail,USA,2022-12-22,P035,Product_35,Electronics,284,NORTH,null,2024,5,2,4,May,Wednesday
L0005780,INV001659,2024-08-08,Open,9,597,0,5373,0,5373,61.79,0,5373,61.79,INR,0.0115,C0013,Customer_13,Retail,USA,2022-05-14,P024,Product_24,Accessories,0,SOUTH,null,2024,8,3,5,August,Thursday
L0005785,INV001660,2023-03-18,Cancelled,2,206,0.1,412,41.2,370.8,370.8,666,-295.2,-295.2,USD,1,C0128,Customer_128,Retail,INDIA,2023-04-12,P048,Product_48,Electronics,333,SOUTH,null,2023,3,1,7,March,Saturday
L0005789,INV001663,2023-09-11,Cancelled,2,930,0,1860,0,1860,1992.8,966,894,957.83,EUR,1.0714,C0056,Customer_56,Test,USA,2020-06-10,P058,Product_58,Electronics,483,SOUTH,null,2023,9,3,2,September,Monday
L0005797,INV001665,2024-09-06,Paid,4,421,0,1684,0,1684,1684,0,1684,1684,USD,1,C0225,Customer_225,Retail,USA,2022-02-03,P059,Product_59,Accessories,0,WEST,null,2024,9,3,6,September,Friday
L0005872,INV001685,2024-09-06,Cancelled,1,192,0.1,192,19.2,172.8,2.21,0,172.8,2.21,INR,0.0128,C0170,Customer_170,Corporate,INDIA,2024-01-13,P059,Product_59,Accessories,0,EAST,null,2024,9,3,6,September,Friday
L0005879,INV001686,2024-03-04,Open,4,687,0.05,2748,137.4,2610.6,2610.6,1736,874.6,874.6,USD,1,C0169,Customer_169,Retail,USA,2024-01-18,P036,Product_36,Accessories,434,NORTH,null,2024,3,1,2,March,Monday
L0006008,INV001727,2023-12-15,Open,8,611,0.1,4888,488.8,4399.2,4999.69,408,3991.2,4536,EUR,1.1365,C0044,Customer_44,Retail,USA,2022-02-17,P007,Product_7,Electronics,51,SOUTH,null,2023,12,4,6,December,Friday
L0006012,INV001728,2024-12-15,Open,1,487,0,487,0,487,487,300,187,187,USD,1,C0214,Customer_214,Retail,USA,2022-05-16,P057,Product_57,Electronics,300,WEST,null,2024,12,4,1,December,Sunday
L0006013,INV001728,2024-12-15,Open,3,598,0.05,1794,89.7,1704.3,1704.3,0,1704.3,1704.3,USD,1,C0214,Customer_214,Retail,USA,2022-05-16,P024,Product_24,Accessories,0,WEST,null,2024,12,4,1,December,Sunday
L0006024,INV001732,2023-11-30,Paid,10,691,0.05,6910,345.5,6564.5,6564.5,2280,4284.5,4284.5,USD,1,C0244,Customer_244,Corporate,USA,2020-04-30,P041,Product_41,Accessories,228,NORTH,null,2023,11,4,5,November,Thursday
L0006025,INV001732,2023-11-30,Paid,1,643,0.05,643,32.15,610.85,610.85,0,610.85,610.85,USD,1,C0244,Customer_244,Corporate,USA,2020-04-30,P029,Product_29,Accessories,0,NORTH,null,2023,11,4,5,November,Thursday
L0006049,INV001737,2024-12-06,Paid,5,305,0.1,1525,152.5,1372.5,1372.5,785,587.5,587.5,USD,1,C0251,Customer_251,Test,USA,2021-05-02,P054,Product_54,Electronics,157,SOUTH,null,2024,12,4,6,December,Friday
L0006081,INV001744,2024-12-27,Paid,0,122,0.1,0,0,0,0,0,0,0,USD,1,C0244,Customer_244,Corporate,USA,2020-04-30,P019,Product_19,Accessories,307,EAST,null,2024,12,4,6,December,Friday
L0006092,INV001748,2024-04-18,Cancelled,0,734,0,0,0,0,0,0,0,0,USD,1,C0295,Customer_295,Retail,UNKNOWN,2021-05-26,P010,Product_10,Electronics,266,NORTH,null,2024,4,2,5,April,Thursday
L0006123,INV001755,2024-01-13,Open,2,864,0.1,1728,172.8,1555.2,1555.2,778,777.2,777.2,USD,1,C0040,Customer_40,Test,UNKNOWN,2021-03-16,P049,Product_49,Accessories,389,EAST,null,2024,1,1,7,January,Saturday
L0006144,INV001761,2023-03-26,Open,7,957,0.1,6699,669.9,6029.1,74.16,553,5476.1,67.36,INR,0.0123,C0281,Customer_281,Test,INDIA,2022-04-04,P015,Product_15,Electronics,79,SOUTH,null,2023,3,1,1,March,Sunday
L0006147,INV001762,2023-05-24,Paid,9,171,0.05,1539,76.95,1462.05,1542.02,3042,-1579.95,-1666.37,EUR,1.0547,C0242,Customer_242,Retail,UNKNOWN,2023-12-20,P038,Product_38,Electronics,338,SOUTH,null,2023,5,2,4,May,Wednesday
L0006177,INV001771,2023-01-29,Paid,9,964,0,8676,0,8676,9750.96,2052,6624,7444.71,EUR,1.1239,C0008,Customer_8,Corporate,UNKNOWN,2020-07-28,P041,Product_41,Accessories,228,SOUTH,null,2023,1,1,1,January,Sunday
L0006196,INV001775,2024-07-08,Paid,6,588,0,3528,0,3528,3921.72,2856,672,747,EUR,1.1116,C0203,Customer_203,Retail,INDIA,2020-05-21,P044,Product_44,Electronics,476,NORTH,null,2024,7,3,2,July,Monday
L0006207,INV001779,2024-11-04,Paid,9,263,0.1,2367,236.7,2130.3,24.92,3537,-1406.7,-16.46,INR,0.0117,C0143,Customer_143,Corporate,UNKNOWN,2023-10-25,P034,Product_34,Electronics,393,EAST,null,2024,11,4,2,November,Monday
L0006218,INV001782,2023-04-08,Paid,9,288,0,2592,0,2592,31.36,3870,-1278,-15.46,INR,0.0121,C0167,Customer_167,Corporate,UNKNOWN,2022-07-18,P052,Product_52,Accessories,430,WEST,null,2023,4,2,7,April,Saturday
L0006223,INV001784,2023-03-11,Open,3,112,0.05,336,16.8,319.2,319.2,327,-7.8,-7.8,USD,1,C0172,Customer_172,Corporate,USA,2022-10-22,P051,Product_51,Electronics,109,WEST,null,2023,3,1,7,March,Saturday
L0006248,INV001789,2023-07-29,Cancelled,3,495,0.1,1485,148.5,1336.5,1336.5,768,568.5,568.5,USD,1,C0020,Customer_20,Corporate,INDIA,2023-05-17,P025,Product_25,Electronics,256,WEST,null,2023,7,3,7,July,Saturday
L0006281,INV001797,2023-08-30,Open,10,121,0,1210,0,1210,1210,2560,-1350,-1350,USD,1,C0260,Customer_260,Retail,USA,2023-03-26,P025,Product_25,Electronics,256,WEST,null,2023,8,3,4,August,Wednesday
L0006294,INV001800,2023-10-20,Cancelled,3,0,0,0,0,0,0,162,-162,-181.12,EUR,1.118,C0296,Customer_296,Corporate,USA,2020-06-03,P047,Product_47,Electronics,54,SOUTH,null,2023,10,4,6,October,Friday
L0006306,INV001803,2023-06-09,Open,3,666,0.05,1998,99.9,1898.1,1898.1,603,1295.1,1295.1,USD,1,C0247,Customer_247,Test,USA,2020-03-05,P014,Product_14,Accessories,201,WEST,null,2023,6,2,6,June,Friday
L0006318,INV001808,2023-06-08,Cancelled,10,220,0,2200,0,2200,2200,4990,-2790,-2790,USD,1,C0098,Customer_98,Test,INDIA,2023-08-03,P050,Product_50,Electronics,499,NORTH,null,2023,6,2,5,June,Thursday
L0006321,INV001809,2024-05-18,Cancelled,9,330,0.1,2970,297,2673,2956.07,873,1800,1990.62,EUR,1.1059,C0208,Customer_208,Test,INDIA,2022-08-31,P002,Product_2,Electronics,97,WEST,null,2024,5,2,7,May,Saturday
L0006335,INV001814,2024-03-10,Paid,8,506,0.05,4048,202.4,3845.6,3845.6,432,3413.6,3413.6,USD,1,C0127,Customer_127,Test,INDIA,2021-06-22,P037,Product_37,Electronics,54,WEST,null,2024,3,1,1,March,Sunday
L0006363,INV001822,2023-04-22,Cancelled,3,815,0,2445,0,2445,2578.74,1302,1143,1205.52,EUR,1.0547,C0294,Customer_294,Retail,UNKNOWN,2022-08-05,P036,Product_36,Accessories,434,SOUTH,null,2023,4,2,7,April,Saturday
L0006365,INV001823,2023-08-03,Paid,9,647,0,5823,0,5823,68.71,2691,3132,36.96,INR,0.0118,C0204,Customer_204,Corporate,INDIA,2022-12-26,P013,Product_13,Electronics,299,EAST,null,2023,8,3,5,August,Thursday
L0006399,INV001829,2023-07-25,Paid,2,590,0.1,1180,118,1062,12.96,218,844,10.3,INR,0.0122,C0031,Customer_31,Corporate,INDIA,2023-04-21,P051,Product_51,Electronics,109,SOUTH,null,2023,7,3,3,July,Tuesday
L0006462,INV001849,2023-06-22,Paid,5,801,0.1,4005,400.5,3604.5,3604.5,485,3119.5,3119.5,USD,1,C0229,Customer_229,Test,INDIA,2020-09-04,P002,Product_2,Electronics,97,WEST,null,2023,6,2,5,June,Thursday
L0006536,INV001868,2023-08-04,Paid,8,243,0.1,1944,194.4,1749.6,20.47,2048,-298.4,-3.49,INR,0.0117,C0116,Customer_116,Corporate,USA,2023-09-04,P025,Product_25,Electronics,256,NORTH,null,2023,8,3,6,August,Friday
L0006539,INV001868,2023-08-04,Paid,8,641,0,5128,0,5128,60,0,5128,60,INR,0.0117,C0116,Customer_116,Corporate,USA,2023-09-04,P017,Product_17,Electronics,0,NORTH,null,2023,8,3,6,August,Friday
L0006554,INV001872,2023-10-17,Paid,5,908,0.05,4540,227,4313,52.19,1965,2348,28.41,INR,0.0121,C0100,Customer_100,Retail,USA,2023-02-14,P034,Product_34,Electronics,393,WEST,null,2023,10,4,3,October,Tuesday
L0006592,INV001880,2024-08-30,Paid,5,635,0.05,3175,158.75,3016.25,3016.25,1690,1326.25,1326.25,USD,1,C0223,Customer_223,Corporate,UNKNOWN,2023-10-07,P038,Product_38,Electronics,338,WEST,null,2024,8,3,6,August,Friday
L0006602,INV001883,2024-04-19,Cancelled,6,804,0.1,4824,482.4,4341.6,4657.67,1860,2481.6,2662.26,EUR,1.0728,C0196,Customer_196,Corporate,UNKNOWN,2020-04-28,P021,Product_21,Accessories,310,WEST,null,2024,4,2,6,April,Friday
L0006607,INV001884,2023-01-12,Paid,7,147,0.05,1029,51.45,977.55,977.55,2478,-1500.45,-1500.45,USD,1,C0062,Customer_62,Retail,INDIA,2023-03-28,P023,Product_23,Accessories,354,NORTH,null,2023,1,1,5,January,Thursday
L0006608,INV001884,2023-01-12,Paid,10,393,0.05,3930,196.5,3733.5,3733.5,0,3733.5,3733.5,USD,1,C0062,Customer_62,Retail,INDIA,2023-03-28,P059,Product_59,Accessories,0,NORTH,null,2023,1,1,5,January,Thursday
L0006646,INV001893,2023-05-12,Paid,10,404,0.1,4040,404,3636,3636,2280,1356,1356,USD,1,C0295,Customer_295,Retail,UNKNOWN,2021-05-26,P041,Product_41,Accessories,228,SOUTH,null,2023,5,2,6,May,Friday
L0006658,INV001896,2024-11-04,Paid,2,447,0.05,894,44.7,849.3,849.3,998,-148.7,-148.7,USD,1,C0001,Customer_1,Test,USA,2023-08-02,P050,Product_50,Electronics,499,EAST,null,2024,11,4,2,November,Monday
L0006666,INV001899,2024-09-12,Paid,0,717,0,0,0,0,0,0,0,0,INR,0.013,C0276,Customer_276,Retail,USA,2023-10-11,P003,Product_3,Unknown,484,SOUTH,null,2024,9,3,5,September,Thursday
L0006692,INV001904,2024-10-27,Paid,8,499,0.05,3992,199.6,3792.4,4287.31,3704,88.4,99.94,EUR,1.1305,C0084,Customer_84,Retail,INDIA,2023-12-08,P046,Product_46,Electronics,463,WEST,null,2024,10,4,1,October,Sunday
L0006731,INV001914,2023-06-29,Open,7,100,0.1,700,70,630,6.99,0,630,6.99,INR,0.0111,C0270,Customer_270,Retail,INDIA,2021-12-26,P017,Product_17,Electronics,0,EAST,null,2023,6,2,5,June,Thursday
L0006769,INV001923,2024-06-17,Cancelled,7,260,0.05,1820,91,1729,1898.44,2093,-364,-399.67,EUR,1.098,C0118,Customer_118,Test,INDIA,2022-03-21,P013,Product_13,Electronics,299,NORTH,null,2024,6,2,2,June,Monday
L0006772,INV001924,2024-02-21,Paid,2,848,0,1696,0,1696,1696,0,1696,1696,USD,1,C0161,Customer_161,Test,USA,2023-08-05,P022,Product_22,Accessories,0,NORTH,null,2024,2,1,4,February,Wednesday
L0006778,INV001925,2023-09-03,Paid,8,391,0.1,3128,312.8,2815.2,2815.2,3392,-576.8,-576.8,USD,1,C0048,Customer_48,Retail,UNKNOWN,2023-05-21,P011,Product_11,Electronics,424,NORTH,null,2023,9,3,1,September,Sunday
L0006810,INV001935,2023-04-26,Paid,2,373,0.1,746,74.6,671.4,8.12,948,-276.6,-3.35,INR,0.0121,C0174,Customer_174,Corporate,USA,2022-11-05,P060,Product_60,Accessories,474,SOUTH,null,2023,4,2,4,April,Wednesday
L0006826,INV001944,2024-11-03,Open,10,562,0.05,5620,281,5339,5339,1950,3389,3389,USD,1,C0129,Customer_129,Test,INDIA,2022-05-27,P043,Product_43,Accessories,195,WEST,null,2024,11,4,1,November,Sunday
L0006849,INV001948,2024-01-03,Cancelled,1,911,0,911,0,911,911,500,411,411,USD,1,C0102,Customer_102,Test,USA,2023-11-03,P042,Product_42,Electronics,500,SOUTH,null,2024,1,1,4,January,Wednesday
L0006870,INV001956,2024-11-25,Open,9,191,0.05,1719,85.95,1633.05,1774.64,2052,-418.95,-455.27,EUR,1.0867,C0176,Customer_176,Retail,INDIA,2023-07-04,P041,Product_41,Accessories,228,NORTH,null,2024,11,4,2,November,Monday
L0006889,INV001960,2024-11-13,Paid,8,501,0.05,4008,200.4,3807.6,3807.6,4000,-192.4,-192.4,USD,1,C0220,Customer_220,Retail,INDIA,2023-12-31,P042,Product_42,Electronics,500,WEST,null,2024,11,4,4,November,Wednesday
L0006909,INV001968,2023-04-23,Cancelled,9,633,0.1,5697,569.7,5127.3,5871.27,2394,2733.3,3129.9,EUR,1.1451,C0138,Customer_138,Test,USA,2020-04-06,P010,Product_10,Electronics,266,EAST,null,2023,4,2,1,April,Sunday
L0006929,INV001974,2024-11-30,Cancelled,3,644,0.1,1932,193.2,1738.8,1738.8,1290,448.8,448.8,USD,1,C0283,Customer_283,Test,USA,2021-11-25,P052,Product_52,Accessories,430,EAST,null,2024,11,4,7,November,Saturday
L0006996,INV001993,2023-02-10,Cancelled,8,709,0,5672,0,5672,6248.28,1256,4416,4864.67,EUR,1.1016,C0076,Customer_76,Corporate,INDIA,2023-07-25,P054,Product_54,Electronics,157,SOUTH,null,2023,2,1,6,February,Friday
L0007002,INV001995,2024-10-26,Cancelled,1,739,0.1,739,73.9,665.1,7.78,0,665.1,7.78,INR,0.0117,C0178,Customer_178,Corporate,USA,2023-08-01,P024,Product_24,Accessories,0,EAST,null,2024,10,4,7,October,Saturday
L0007013,INV001998,2023-12-31,Paid,7,933,0,6531,0,6531,74.45,2163,4368,49.8,INR,0.0114,C0113,Customer_113,Retail,USA,2024-01-10,P040,Product_40,Accessories,309,EAST,null,2023,12,4,1,December,Sunday
L0007038,INV001147,2023-08-26,Cancelled,7,565,0.1,3955,395.5,3559.5,3559.5,1596,1963.5,1963.5,USD,1,C0115,Customer_115,Retail,USA,2021-03-11,P041,Product_41,Accessories,228,EAST,null,2023,8,3,7,August,Saturday
L0007042,INV001111,2023-08-01,Cancelled,8,370,0.1,2960,296,2664,2865.66,2392,272,292.59,EUR,1.0757,C0213,Customer_213,Test,UNKNOWN,2023-05-27,P013,Product_13,Electronics,299,NORTH,null,2023,8,3,3,August,Tuesday
L0007055,INV000323,2024-06-11,Open,7,421,0.05,2947,147.35,2799.65,3128.61,378,2421.65,2706.19,EUR,1.1175,C0240,Customer_240,Test,USA,2020-01-15,P047,Product_47,Electronics,54,EAST,null,2024,6,2,3,June,Tuesday
L0000647,INV000185,2023-04-12,Open,1,0,0.1,0,0,0,0,51,-51,-0.61,INR,0.0119,C0059,Customer_59,Test,USA,2023-07-11,P007,Product_7,Electronics,51,SOUTH,null,2023,4,2,4,April,Wednesday
L0000676,INV000192,2024-02-25,Paid,0,845,0,0,0,0,0,0,0,0,INR,0.0116,C0182,Customer_182,Test,USA,2020-11-09,P046,Product_46,Electronics,463,WEST,null,2024,2,1,1,February,Sunday
L0001242,INV000349,2023-09-10,Paid,8,0,0,0,0,0,0,696,-696,-8.98,INR,0.0129,C0143,Customer_143,Corporate,UNKNOWN,2023-10-25,P039,Product_39,Electronics,87,EAST,null,2023,9,3,1,September,Sunday
L0001618,INV000456,2023-11-21,Paid,0,447,0,0,0,0,0,0,0,0,USD,1,C0185,Customer_185,Retail,USA,2023-01-09,P007,Product_7,Electronics,51,NORTH,null,2023,11,4,3,November,Tuesday
L0001828,INV000518,2024-08-06,Paid,1,482,0,482,0,482,5.54,0,482,5.54,INR,0.0115,C0180,Customer_180,Retail,INDIA,2023-06-01,P059,Product_59,Accessories,0,EAST,null,2024,8,3,3,August,Tuesday
L0002631,INV000759,2023-11-20,Paid,4,0,0.05,0,0,0,0,0,0,0,EUR,1.118,C0061,Customer_61,Corporate,INDIA,2022-01-10,P028,Product_28,Electronics,0,NORTH,null,2023,11,4,2,November,Monday
L0002807,INV000816,2024-01-02,Cancelled,3,0,0.05,0,0,0,0,555,-555,-555,USD,1,C0258,Customer_258,Retail,UNKNOWN,2024-01-21,P008,Product_8,Electronics,185,EAST,null,2024,1,1,3,January,Tuesday
L0003288,INV000957,2024-02-26,Paid,2,336,0,672,0,672,768.3,620,52,59.45,EUR,1.1433,C0288,Customer_288,Corporate,INDIA,2023-01-03,P021,Product_21,Accessories,310,WEST,null,2024,2,1,2,February,Monday
L0004271,INV001229,2024-08-03,Cancelled,9,804,0,7236,0,7236,7695.49,3501,3735,3972.17,EUR,1.0635,C0275,Customer_275,Retail,UNKNOWN,2020-04-20,P049,Product_49,Accessories,389,EAST,null,2024,8,3,7,August,Saturday
